Source,Target,Type
350,218,Undirected
350,701,Undirected
226,218,Undirected
226,701,Undirected
218,701,Undirected
467,218,Undirected
467,702,Undirected
218,702,Undirected
703,704,Undirected
703,405,Undirected
704,405,Undirected
706,16,Undirected
706,517,Undirected
706,32,Undirected
16,517,Undirected
16,32,Undirected
517,32,Undirected
654,60,Undirected
654,157,Undirected
654,707,Undirected
60,157,Undirected
60,707,Undirected
157,707,Undirected
365,446,Undirected
365,294,Undirected
365,17,Undirected
446,294,Undirected
446,17,Undirected
294,17,Undirected
294,234,Undirected
294,68,Undirected
294,184,Undirected
234,68,Undirected
234,184,Undirected
68,184,Undirected
5,6,Undirected
5,7,Undirected
5,708,Undirected
6,7,Undirected
6,708,Undirected
7,708,Undirected
378,654,Undirected
378,165,Undirected
378,709,Undirected
654,165,Undirected
654,709,Undirected
165,709,Undirected
710,245,Undirected
710,641,Undirected
710,712,Undirected
710,713,Undirected
710,715,Undirected
245,641,Undirected
245,712,Undirected
245,713,Undirected
245,715,Undirected
641,712,Undirected
641,713,Undirected
641,715,Undirected
712,713,Undirected
712,715,Undirected
713,715,Undirected
716,339,Undirected
716,717,Undirected
716,718,Undirected
339,717,Undirected
339,718,Undirected
717,718,Undirected
195,716,Undirected
195,634,Undirected
195,719,Undirected
716,634,Undirected
716,719,Undirected
634,719,Undirected
710,166,Undirected
710,720,Undirected
710,721,Undirected
166,720,Undirected
166,721,Undirected
720,721,Undirected
724,339,Undirected
724,7,Undirected
724,127,Undirected
724,726,Undirected
339,7,Undirected
339,127,Undirected
339,726,Undirected
7,127,Undirected
7,726,Undirected
127,726,Undirected
156,727,Undirected
156,728,Undirected
156,150,Undirected
727,728,Undirected
727,150,Undirected
728,150,Undirected
264,468,Undirected
264,680,Undirected
264,729,Undirected
468,680,Undirected
468,729,Undirected
680,729,Undirected
13,14,Undirected
13,16,Undirected
13,594,Undirected
14,16,Undirected
14,594,Undirected
16,594,Undirected
470,380,Undirected
470,730,Undirected
470,731,Undirected
380,730,Undirected
380,731,Undirected
730,731,Undirected
732,733,Undirected
732,734,Undirected
732,395,Undirected
733,734,Undirected
733,395,Undirected
734,395,Undirected
331,735,Undirected
331,736,Undirected
331,737,Undirected
735,736,Undirected
735,737,Undirected
736,737,Undirected
23,5,Undirected
23,738,Undirected
23,547,Undirected
5,738,Undirected
5,547,Undirected
738,547,Undirected
17,244,Undirected
17,563,Undirected
17,739,Undirected
244,563,Undirected
244,739,Undirected
563,739,Undirected
740,741,Undirected
740,742,Undirected
740,743,Undirected
741,742,Undirected
741,743,Undirected
742,743,Undirected
222,154,Undirected
222,595,Undirected
222,180,Undirected
154,595,Undirected
154,180,Undirected
595,180,Undirected
744,745,Undirected
744,141,Undirected
744,521,Undirected
745,141,Undirected
745,521,Undirected
141,521,Undirected
667,421,Undirected
667,692,Undirected
667,746,Undirected
421,692,Undirected
421,746,Undirected
692,746,Undirected
567,747,Undirected
567,748,Undirected
567,749,Undirected
747,748,Undirected
747,749,Undirected
748,749,Undirected
564,750,Undirected
564,751,Undirected
564,752,Undirected
750,751,Undirected
750,752,Undirected
751,752,Undirected
446,753,Undirected
446,754,Undirected
446,677,Undirected
753,754,Undirected
753,677,Undirected
754,677,Undirected
119,131,Undirected
119,756,Undirected
131,756,Undirected
757,758,Undirected
757,759,Undirected
757,760,Undirected
758,759,Undirected
758,760,Undirected
759,760,Undirected
205,365,Undirected
205,65,Undirected
205,351,Undirected
365,65,Undirected
365,351,Undirected
65,351,Undirected
510,402,Undirected
510,761,Undirected
510,762,Undirected
402,761,Undirected
402,762,Undirected
761,762,Undirected
763,764,Undirected
763,765,Undirected
763,766,Undirected
764,765,Undirected
764,766,Undirected
765,766,Undirected
421,767,Undirected
421,521,Undirected
421,768,Undirected
767,521,Undirected
767,768,Undirected
521,768,Undirected
550,414,Undirected
550,769,Undirected
550,770,Undirected
414,769,Undirected
414,770,Undirected
769,770,Undirected
24,498,Undirected
24,771,Undirected
24,772,Undirected
498,771,Undirected
498,772,Undirected
771,772,Undirected
274,773,Undirected
274,71,Undirected
274,774,Undirected
773,71,Undirected
773,774,Undirected
71,774,Undirected
775,776,Undirected
775,777,Undirected
775,59,Undirected
776,777,Undirected
776,59,Undirected
777,59,Undirected
778,522,Undirected
778,143,Undirected
778,779,Undirected
522,143,Undirected
522,779,Undirected
143,779,Undirected
518,394,Undirected
518,780,Undirected
518,781,Undirected
394,780,Undirected
394,781,Undirected
780,781,Undirected
556,471,Undirected
556,100,Undirected
556,782,Undirected
471,100,Undirected
471,782,Undirected
100,782,Undirected
378,215,Undirected
378,165,Undirected
378,783,Undirected
215,165,Undirected
215,783,Undirected
165,783,Undirected
396,784,Undirected
396,785,Undirected
396,786,Undirected
784,785,Undirected
784,786,Undirected
785,786,Undirected
787,788,Undirected
787,454,Undirected
787,791,Undirected
787,459,Undirected
787,680,Undirected
788,454,Undirected
788,791,Undirected
788,459,Undirected
788,680,Undirected
454,791,Undirected
454,459,Undirected
454,680,Undirected
791,459,Undirected
791,680,Undirected
459,680,Undirected
467,129,Undirected
467,792,Undirected
467,793,Undirected
129,792,Undirected
129,793,Undirected
792,793,Undirected
397,794,Undirected
397,193,Undirected
397,795,Undirected
794,193,Undirected
794,795,Undirected
193,795,Undirected
451,146,Undirected
451,792,Undirected
451,546,Undirected
146,792,Undirected
146,546,Undirected
792,546,Undirected
215,216,Undirected
215,572,Undirected
215,638,Undirected
216,572,Undirected
216,638,Undirected
572,638,Undirected
447,639,Undirected
447,595,Undirected
447,374,Undirected
639,595,Undirected
639,374,Undirected
595,374,Undirected
796,797,Undirected
796,798,Undirected
796,799,Undirected
797,798,Undirected
797,799,Undirected
798,799,Undirected
459,458,Undirected
459,460,Undirected
459,603,Undirected
458,460,Undirected
458,603,Undirected
460,603,Undirected
800,801,Undirected
800,802,Undirected
800,652,Undirected
801,802,Undirected
801,652,Undirected
802,652,Undirected
803,804,Undirected
803,70,Undirected
803,805,Undirected
804,70,Undirected
804,805,Undirected
70,805,Undirected
458,459,Undirected
458,460,Undirected
458,806,Undirected
459,460,Undirected
459,806,Undirected
460,806,Undirected
807,808,Undirected
807,809,Undirected
807,810,Undirected
808,809,Undirected
808,810,Undirected
809,810,Undirected
302,811,Undirected
302,812,Undirected
302,813,Undirected
811,812,Undirected
811,813,Undirected
812,813,Undirected
814,815,Undirected
814,550,Undirected
814,816,Undirected
815,550,Undirected
815,816,Undirected
550,816,Undirected
817,818,Undirected
817,819,Undirected
817,820,Undirected
818,819,Undirected
818,820,Undirected
819,820,Undirected
45,546,Undirected
45,822,Undirected
546,822,Undirected
823,824,Undirected
823,825,Undirected
823,826,Undirected
824,825,Undirected
824,826,Undirected
825,826,Undirected
827,244,Undirected
827,110,Undirected
827,828,Undirected
244,110,Undirected
244,828,Undirected
110,828,Undirected
65,453,Undirected
65,317,Undirected
65,328,Undirected
453,317,Undirected
453,328,Undirected
317,328,Undirected
343,829,Undirected
343,743,Undirected
343,830,Undirected
829,743,Undirected
829,830,Undirected
743,830,Undirected
145,326,Undirected
145,383,Undirected
145,643,Undirected
326,383,Undirected
326,643,Undirected
383,643,Undirected
153,84,Undirected
153,831,Undirected
153,264,Undirected
84,831,Undirected
84,264,Undirected
831,264,Undirected
13,14,Undirected
13,454,Undirected
13,832,Undirected
14,454,Undirected
14,832,Undirected
454,832,Undirected
833,458,Undirected
833,170,Undirected
833,5,Undirected
458,170,Undirected
458,5,Undirected
170,5,Undirected
710,834,Undirected
710,721,Undirected
710,558,Undirected
834,721,Undirected
834,558,Undirected
721,558,Undirected
187,65,Undirected
187,165,Undirected
187,245,Undirected
65,165,Undirected
65,245,Undirected
165,245,Undirected
835,836,Undirected
835,837,Undirected
835,838,Undirected
836,837,Undirected
836,838,Undirected
837,838,Undirected
604,117,Undirected
604,565,Undirected
604,239,Undirected
117,565,Undirected
117,239,Undirected
565,239,Undirected
839,240,Undirected
839,840,Undirected
839,841,Undirected
240,840,Undirected
240,841,Undirected
840,841,Undirected
842,843,Undirected
842,844,Undirected
842,845,Undirected
843,844,Undirected
843,845,Undirected
844,845,Undirected
193,514,Undirected
193,803,Undirected
193,409,Undirected
514,803,Undirected
514,409,Undirected
803,409,Undirected
297,607,Undirected
297,846,Undirected
297,847,Undirected
607,846,Undirected
607,847,Undirected
846,847,Undirected
848,849,Undirected
848,850,Undirected
848,851,Undirected
849,850,Undirected
849,851,Undirected
850,851,Undirected
852,853,Undirected
852,854,Undirected
852,855,Undirected
853,854,Undirected
853,855,Undirected
854,855,Undirected
182,362,Undirected
182,856,Undirected
182,857,Undirected
362,856,Undirected
362,857,Undirected
856,857,Undirected
153,858,Undirected
153,859,Undirected
153,860,Undirected
858,859,Undirected
858,860,Undirected
859,860,Undirected
139,24,Undirected
139,485,Undirected
139,861,Undirected
24,485,Undirected
24,861,Undirected
485,861,Undirected
470,29,Undirected
470,339,Undirected
470,16,Undirected
29,339,Undirected
29,16,Undirected
339,16,Undirected
297,862,Undirected
297,245,Undirected
297,863,Undirected
862,245,Undirected
862,863,Undirected
245,863,Undirected
864,865,Undirected
864,656,Undirected
864,264,Undirected
865,656,Undirected
865,264,Undirected
656,264,Undirected
84,397,Undirected
84,8,Undirected
84,867,Undirected
84,121,Undirected
84,361,Undirected
84,868,Undirected
397,8,Undirected
397,867,Undirected
397,121,Undirected
397,361,Undirected
397,868,Undirected
8,867,Undirected
8,121,Undirected
8,361,Undirected
8,868,Undirected
867,121,Undirected
867,361,Undirected
867,868,Undirected
121,361,Undirected
121,868,Undirected
361,868,Undirected
215,378,Undirected
215,165,Undirected
215,453,Undirected
378,165,Undirected
378,453,Undirected
165,453,Undirected
432,296,Undirected
432,869,Undirected
432,870,Undirected
296,869,Undirected
296,870,Undirected
869,870,Undirected
170,467,Undirected
170,336,Undirected
170,351,Undirected
467,336,Undirected
467,351,Undirected
336,351,Undirected
105,336,Undirected
105,704,Undirected
105,701,Undirected
336,704,Undirected
336,701,Undirected
704,701,Undirected
595,871,Undirected
595,6,Undirected
595,17,Undirected
871,6,Undirected
871,17,Undirected
6,17,Undirected
77,117,Undirected
77,545,Undirected
77,554,Undirected
117,545,Undirected
117,554,Undirected
545,554,Undirected
872,166,Undirected
872,180,Undirected
872,301,Undirected
166,180,Undirected
166,301,Undirected
180,301,Undirected
153,873,Undirected
153,358,Undirected
153,522,Undirected
873,358,Undirected
873,522,Undirected
358,522,Undirected
874,875,Undirected
874,876,Undirected
874,877,Undirected
875,876,Undirected
875,877,Undirected
876,877,Undirected
878,159,Undirected
878,879,Undirected
878,880,Undirected
159,879,Undirected
159,880,Undirected
879,880,Undirected
358,195,Undirected
358,468,Undirected
358,881,Undirected
195,468,Undirected
195,881,Undirected
468,881,Undirected
543,882,Undirected
543,762,Undirected
543,279,Undirected
882,762,Undirected
882,279,Undirected
762,279,Undirected
594,23,Undirected
594,883,Undirected
594,884,Undirected
23,883,Undirected
23,884,Undirected
883,884,Undirected
795,885,Undirected
795,886,Undirected
795,887,Undirected
885,886,Undirected
885,887,Undirected
886,887,Undirected
465,76,Undirected
465,888,Undirected
76,888,Undirected
433,889,Undirected
433,890,Undirected
889,890,Undirected
145,892,Undirected
145,893,Undirected
892,893,Undirected
894,895,Undirected
894,897,Undirected
895,897,Undirected
53,892,Undirected
53,902,Undirected
53,903,Undirected
892,902,Undirected
892,903,Undirected
902,903,Undirected
827,110,Undirected
827,600,Undirected
827,828,Undirected
110,600,Undirected
110,828,Undirected
600,828,Undirected
329,706,Undirected
329,904,Undirected
329,905,Undirected
706,904,Undirected
706,905,Undirected
904,905,Undirected
153,25,Undirected
153,906,Undirected
153,193,Undirected
25,906,Undirected
25,193,Undirected
906,193,Undirected
214,907,Undirected
214,908,Undirected
214,909,Undirected
907,908,Undirected
907,909,Undirected
908,909,Undirected
84,910,Undirected
84,114,Undirected
84,911,Undirected
910,114,Undirected
910,911,Undirected
114,911,Undirected
912,913,Undirected
912,916,Undirected
912,601,Undirected
912,917,Undirected
912,918,Undirected
913,916,Undirected
913,601,Undirected
913,917,Undirected
913,918,Undirected
916,601,Undirected
916,917,Undirected
916,918,Undirected
601,917,Undirected
601,918,Undirected
917,918,Undirected
919,920,Undirected
919,921,Undirected
919,922,Undirected
920,921,Undirected
920,922,Undirected
921,922,Undirected
923,925,Undirected
923,926,Undirected
925,926,Undirected
928,929,Undirected
928,930,Undirected
929,930,Undirected
931,932,Undirected
931,933,Undirected
931,934,Undirected
932,933,Undirected
932,934,Undirected
933,934,Undirected
294,105,Undirected
294,935,Undirected
294,431,Undirected
105,935,Undirected
105,431,Undirected
935,431,Undirected
936,937,Undirected
936,938,Undirected
936,939,Undirected
937,938,Undirected
937,939,Undirected
938,939,Undirected
17,70,Undirected
17,940,Undirected
17,942,Undirected
17,943,Undirected
17,944,Undirected
17,946,Undirected
17,947,Undirected
17,948,Undirected
17,949,Undirected
70,940,Undirected
70,942,Undirected
70,943,Undirected
70,944,Undirected
70,946,Undirected
70,947,Undirected
70,948,Undirected
70,949,Undirected
940,942,Undirected
940,943,Undirected
940,944,Undirected
940,946,Undirected
940,947,Undirected
940,948,Undirected
940,949,Undirected
942,943,Undirected
942,944,Undirected
942,946,Undirected
942,947,Undirected
942,948,Undirected
942,949,Undirected
943,944,Undirected
943,946,Undirected
943,947,Undirected
943,948,Undirected
943,949,Undirected
944,946,Undirected
944,947,Undirected
944,948,Undirected
944,949,Undirected
946,947,Undirected
946,948,Undirected
946,949,Undirected
947,948,Undirected
947,949,Undirected
948,949,Undirected
950,951,Undirected
950,952,Undirected
950,641,Undirected
951,952,Undirected
951,641,Undirected
952,641,Undirected
510,953,Undirected
510,954,Undirected
510,955,Undirected
953,954,Undirected
953,955,Undirected
954,955,Undirected
477,956,Undirected
477,153,Undirected
477,957,Undirected
956,153,Undirected
956,957,Undirected
153,957,Undirected
931,958,Undirected
931,959,Undirected
931,960,Undirected
958,959,Undirected
958,960,Undirected
959,960,Undirected
961,962,Undirected
961,963,Undirected
961,964,Undirected
962,963,Undirected
962,964,Undirected
963,964,Undirected
965,966,Undirected
965,967,Undirected
965,365,Undirected
965,170,Undirected
965,165,Undirected
965,374,Undirected
966,967,Undirected
966,365,Undirected
966,170,Undirected
966,165,Undirected
966,374,Undirected
967,365,Undirected
967,170,Undirected
967,165,Undirected
967,374,Undirected
365,170,Undirected
365,165,Undirected
365,374,Undirected
170,165,Undirected
170,374,Undirected
165,374,Undirected
153,145,Undirected
153,969,Undirected
153,205,Undirected
145,969,Undirected
145,205,Undirected
969,205,Undirected
365,84,Undirected
365,128,Undirected
365,138,Undirected
84,128,Undirected
84,138,Undirected
128,138,Undirected
26,431,Undirected
26,970,Undirected
26,971,Undirected
431,970,Undirected
431,971,Undirected
970,971,Undirected
973,974,Undirected
973,975,Undirected
974,975,Undirected
976,931,Undirected
976,977,Undirected
976,978,Undirected
931,977,Undirected
931,978,Undirected
977,978,Undirected
193,128,Undirected
193,326,Undirected
193,979,Undirected
128,326,Undirected
128,979,Undirected
326,979,Undirected
981,967,Undirected
984,985,Undirected
984,986,Undirected
985,986,Undirected
153,350,Undirected
153,555,Undirected
153,987,Undirected
350,555,Undirected
350,987,Undirected
555,987,Undirected
931,988,Undirected
931,989,Undirected
931,990,Undirected
988,989,Undirected
988,990,Undirected
989,990,Undirected
365,991,Undirected
365,511,Undirected
365,374,Undirected
991,511,Undirected
991,374,Undirected
511,374,Undirected
