Id,Label
1217,PatrickStewart 
1218,HalleBerry 
1219,JudyGreer 
1220,AlysonHannigan 
1221,SeannWilliamScott 
1222,ChrisKlein 
1223,AndySamberg 
1224,JormaTaccone 
1225,AkivaSchaffer 
1226,SarahSilverman 
1227,NicholasHope 
1228,SamNeill 
1229,50Cent 
1230,SheilaKelley 
1231,JoelDavidMoore 
1232,MunroChambers 
1233,LaurenceLeboeuf 
1234,MichaelIronside 
1235,EdwinWright 
1236,JimParsons 
1237,SteveMartin 
1238,SallyField 
1239,MaxGreenfield 
1240,TyneDaly 
1241,JamalWoolard 
1242,DerekLuke 
1243,MomoDione 
1244,WilliamAtherton 
1245,BlytheAuffarth 
1246,BlancheBaker 
1247,KevinChamberlin 
1248,JimSturgess 
1249,LambertWilson 
1250,PierreNiney 
1251,LaurentLucas 
1252,ThomasMann 
1253,OliverCooper 
1254,JonathanDanielBrown 
1255,DaxFlame 
1256,FionaGordon 
1257,DominiqueAbel 
1258,EmmanuelleRiva 
1259,PierreRichard 
1260,BrianCox 
1261,OpheliaLovibond 
1262,MichaelMcElhatton 
1263,LÃ©aSeydoux 
1264,RalphIneson 
1265,KateDickie 
1266,JulianRichings 
1267,GretaGerwig 
1268,BillyCrudup 
1269,CarlyRaeJepsen 
1270,MaddieZiegler 
1271,NoahWiseman 
1272,DanielHenshall 
1273,HayleyMcElhinney 
1274,RobertRedford 
1275,OakesFegley 
1276,OonaLaurence 
1277,WillPoulter 
1278,WilliamHurt 
1279,VickyKrieps 
1280,AntjeTraue 
1281,GillianJacobs 
1282,ChrisGethard 
1283,ElisabethMoss 
1284,JulietRylance 
1285,FredDaltonThompson 
1286,KateySagal 
1287,BruceBoxleitner 
1288,TySimpkins 
1289,AidanTurner 
1290,MaryMcCormack 
1291,PaulBirchard 
1292,DavidOyelowo 
1293,TomFelton 
1294,JackDavenport 
1295,ChristopherPlummer 
1296,LilyCole 
1297,HeathLedger 
1298,DenzelWashington 
1299,EthanSuplee 
1300,AaronYoo 
1301,ZoeSaldana 
1302,BradPitt 
1303,HunterMcCracken 
1304,ZoeKazan 
1305,MeganPark 
1306,ChatchawaiKamonsakpitak 
1307,MireilleEnos 
1308,JamieBlackley 
1309,JoshuaLeonard 
1310,RainnWilson 
1311,KevinBacon 
1312,LukeKleintank 
1313,LaurenGraham 
1314,HugoWeaving 
1315,HayleyAtwell 
1316,KeirGilchrist 
1317,OliviaLuccardi 
1318,LiliSepe 
1319,KatieCrown 
1320,KelseyGrammer 
1321,JonVoight 
1322,HughGrant 
1323,SimonHelberg 
1324,BenedictCumberbatch 
1325,GretchenMol 
1326,MÃ©lanieLaurent 
1327,IsabellaRossellini 
1328,AlbertFinney 
1329,SteveWiebe 
1330,MahershalaAli 
1331,KeriRussell 
1332,VictoriaJustice 
1333,JanuaryJones 
1334,AidanQuinn 
1335,EmmaFitzpatrick 
1336,JohnCullum 
1337,KristinScottThomas 
1338,EricGodon 
1339,TijuanaRicks 
1340,SueDahlman 
1341,EzraMiller 
1342,OliviaThirlby 
1343,PhilipSeymourHoffman 
1344,JohnMalkovich 
1345,HirokiHasegawa 
1346,YutakaTakenouchi 
1347,SatomiIshihara 
1348,RenÃ”sugi 
1349,GeorgeLopez 
1350,KarenDisher 
1351,MichaelMantell 
1352,MelissaGeorge 
1353,JoshuaMcIvor 
1354,JackTaylor 
1355,MichaelDorman 
1356,HaydenPanettiere 
1357,CatalinaSandinoMoreno 
1358,EllenBurstyn 
1359,DavidMorse 
1360,Carrie-AnneMoss 
1361,SarahRoemer 
1362,TravisFimmel 
1363,TaronEgerton 
1364,PaulAnderson 
1365,RinkoKikuchi 
1366,RobertDowneyJr. 
1367,JeffKahn 
1368,SashaLane 
1369,McCaulLombardi 
1370,LesleyManville 
1371,StacyMartin 
1372,BlakeJenner 
1373,TylerHoechlin 
1374,KristenConnolly 
1375,FranKranz 
1376,EdHarris 
1377,AliaShawkat 
1378,RhysIfans 
1379,DaniellaKertesz 
1380,DonCheadle 
1381,ChrisCooper 
1382,JudahLewis 
1383,CliveOwen 
1384,CatherineKeener 
1385,JimCaviezel 
1386,ValKilmer 
1387,WernerHerzog 
1388,SelmaBlair 
1389,DougJones 
1390,JohnAlexander 
1391,Kang-hoSong 
1392,Hee-BongByun 
1393,Hae-ilPark 
1394,DoonaBae 
1395,ChristianStolte 
1396,JoelMcHale 
1397,NickFrost 
1398,MiaStallard 
1399,VeraFarmiga 
1400,IsabelleFuhrman 
1401,CCHPounder 
1402,MichaelC.Hall 
1403,MariaDizzia 
1404,TomMison 
1405,RobertCarlyle 
1406,HaroldPerrineau 
1407,DannySapani 
1408,LauraDern 
1409,KarolinaGruszka 
1410,NathalieBaye 
1411,KylieRogers 
1412,MartinHenderson 
1413,BrightonSharbino 
